test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
NM_001276301	Ampd3	Ampd3	chr7:117911719-117955922	SVZ_IZ	VZ	OK	0.614855	1.71528	1.48013	-3.97461	7.05E-05	0.000269995	yes
NM_019734	Asah1	Asah1	chr8:42425996-42460051	CP	VZ	OK	9.54498	26.629	1.48018	-9.30563	0	0	yes
NM_013603	Mt3	Mt3	chr8:96676506-96678048	SVZ_IZ	VZ	OK	163.291	455.566	1.48022	-8.3372	0	0	yes
NM_001081175	Itpkb	Itpkb	chr1:182257099-182353790	CP	VZ	OK	1.7639	4.92145	1.48032	-7.58071	3.44E-14	3.89E-13	yes
NM_011983	Homer2	Homer2	chr7:88745366-88851811	CP	VZ	OK	1.19925	3.34724	1.48084	-7.75931	8.44E-15	9.98E-14	yes
NM_013454	Abca1	Abca1	chr4:53043660-53172767	CP	VZ	OK	2.21857	6.19265	1.48093	-9.45113	0	0	yes
NM_001130408	Arf1	Arf1	chr11:59024913-59041769	CP	VZ	OK	1.62087	4.52842	1.48224	-4.26696	1.98E-05	8.40E-05	yes
NR_015476	1500011K16Rik	1500011K16Rik	chr2:127617113-127618224	CP	VZ	OK	10.4514	29.2007	1.48231	-6.94376	3.82E-12	3.63E-11	yes
NM_026739	9530077C05Rik	9530077C05Rik	chr9:22216020-22249123	SVZ_IZ	VZ	OK	1.72334	4.81524	1.4824	-4.61103	4.01E-06	1.89E-05	yes
NM_028716	Phf19	Phf19	chr2:34749274-34769496	SVZ_IZ	VZ	OK	1.44242	4.03277	1.48328	-5.08069	3.76E-07	2.06E-06	yes
NM_001164769	Fbxw2	Fbxw2	chr2:34659883-34681755	CP	VZ	OK	0.840871	2.35267	1.48434	-3.63947	0.000273197	0.000937552	yes
NM_001205052	Jdp2	Jdp2	chr12:86940054-86980828	CP	VZ	OK	0.87371	2.44484	1.48451	-3.36479	0.000766007	0.0023902	yes
NM_007920	Elf1	Elf1	chr14:79859743-79982283	CP	VZ	OK	1.37874	3.85927	1.48497	-6.67938	2.40E-11	2.12E-10	yes
NM_008714	Notch1	Notch1	chr2:26313421-26359342	SVZ_IZ	VZ	OK	11.9898	33.5663	1.4852	-8.422	0	0	yes
NM_194347	AY358078	AY358078	chr14:52419720-52446034	CP	VZ	OK	0.26302	0.736466	1.48545	-2.38656	0.0170069	0.0376685	yes
NM_028492	Ccdc103	Ccdc103	chr11:102742557-102748045	SVZ_IZ	VZ	OK	0.418901	1.17308	1.48563	-2.77985	0.00543839	0.0138133	yes
NM_010590	Ajuba	Ajuba	chr14:55186305-55196498	SVZ_IZ	VZ	OK	7.12165	19.9512	1.48619	-7.12722	1.02E-12	1.02E-11	yes
NM_145760	Arfgap1	Arfgap1	chr2:180701929-180717229	CP	VZ	OK	2.11191	5.92131	1.48737	-5.53093	3.19E-08	2.02E-07	yes
NM_001104557	Med7	Med7	chr11:46250448-46256223	SVZ_IZ	VZ	OK	0.631321	1.77033	1.48758	-2.6862	0.00722707	0.0178025	yes
NM_001139509	Nr4a2	Nr4a2	chr2:56959636-56976414	SVZ_IZ	VZ	OK	1.96539	5.51197	1.48775	-4.85522	1.20E-06	6.14E-06	yes
NM_007611	Casp7	Casp7	chr19:56471618-56516833	CP	VZ	OK	2.65722	7.45413	1.48812	-6.68803	2.26E-11	2.01E-10	yes
NM_001105667	Dtymk	Dtymk	chr1:95689152-95698511	CP	VZ	OK	31.2892	87.8928	1.49008	-9.72675	0	0	yes
NM_001081199	Mamdc4	Mamdc4	chr2:25418634-25426836	CP	VZ	OK	0.438242	1.23123	1.49031	-4.44662	8.72E-06	3.92E-05	yes
NM_016701	Nes	Nes	chr3:87775014-87784373	CP	VZ	OK	32.1315	90.303	1.49079	-10.5329	0	0	yes
NM_172447	A330021E22Rik	A330021E22Rik	chr5:5580981-5664232	SVZ_IZ	VZ	OK	0.489612	1.3768	1.49161	-3.6457	0.000266663	0.000917491	yes
NM_023737	Ehhadh	Ehhadh	chr16:21761357-21787907	SVZ_IZ	VZ	OK	0.140565	0.395307	1.49174	-2.3059	0.0211163	0.0455081	yes
NM_001136235	Kctd14	Kctd14	chr7:104599843-104608067	SVZ_IZ	VZ	OK	0.844757	2.37588	1.49185	-3.60896	0.000307428	0.00104277	yes
NM_153507	Cpne2	Cpne2	chr8:97056927-97094429	SVZ_IZ	VZ	OK	3.44107	9.68041	1.49221	-5.51377	3.51E-08	2.22E-07	yes
NM_001033242	Cln5	Cln5	chr14:103469432-103476847	CP	VZ	OK	1.81117	5.09847	1.49314	-6.06741	1.30E-09	9.64E-09	yes
NM_008058	Fzd8	Fzd8	chr18:9212853-9216199	SVZ_IZ	VZ	OK	10.8514	30.5548	1.49351	-7.723	1.13E-14	1.33E-13	yes
NM_008609	Mmp15	Mmp15	chr8:97876236-97898193	CP	VZ	OK	6.92967	19.5238	1.49437	-10.038	0	0	yes
NM_001190444	Aamp	Aamp	chr1:74326413-74331312	CP	VZ	OK	3.50397	9.87558	1.49488	-5.53489	3.11E-08	1.98E-07	yes
NM_025832	Naa16	Naa16	chr14:79734313-79790475	CP	VZ	OK	1.95972	5.52375	1.495	-7.26546	3.72E-13	3.87E-12	yes
NM_001003817	Erbb2	Erbb2	chr11:98273797-98300302	SVZ_IZ	VZ	OK	2.40831	6.78825	1.49502	-6.38874	1.67E-10	1.37E-09	yes
NR_027925	2010204K13Rik	2010204K13Rik	chrX:6988942-7000114	SVZ_IZ	VZ	OK	9.97405	28.1148	1.49508	-4.28156	1.86E-05	7.91E-05	yes
NM_001081456	Plcd4	Plcd4	chr1:74455957-74634602	SVZ_IZ	VZ	OK	0.261686	0.737672	1.49514	-2.72816	0.00636891	0.0158987	yes
NM_001083318	Etv3	Etv3	chr3:87329499-87344078	CP	VZ	OK	1.72936	4.87613	1.4955	-7.06168	1.64E-12	1.61E-11	yes
NM_026497	Nudt12	Nudt12	chr17:59140823-59152745	SVZ_IZ	VZ	OK	0.508567	1.43427	1.49581	-3.20781	0.00133749	0.00394203	yes
NM_001159404	Llgl1	Llgl1	chr11:60513191-60540723	CP	VZ	OK	17.6533	49.7911	1.49595	-10.8541	0	0	yes
NM_001256112	Mtfr1l	Mtfr1l	chr4:134081469-134091302	CP	VZ	OK	7.09334	20.0067	1.49595	-7.57976	3.46E-14	3.91E-13	yes
NM_001081435	Fbxo47	Fbxo47	chr11:97715620-97745468	CP	VZ	OK	0.201018	0.566976	1.49596	-2.28826	0.0221224	0.047374	yes
NM_146173	Tspan33	Tspan33	chr6:29644255-29668558	SVZ_IZ	VZ	OK	1.11844	3.15646	1.49683	-3.9266	8.62E-05	0.000325137	yes
NM_021339	Cdon	Cdon	chr9:35259660-35315237	SVZ_IZ	VZ	OK	27.9104	78.771	1.49686	-8.53397	0	0	yes
NM_023635	Rab27a	Rab27a	chr9:72892671-72945399	CP	VZ	OK	0.306144	0.864097	1.49698	-3.45712	0.000545981	0.00175494	yes
NM_145558	Hadhb	Hadhb	chr5:30481861-30511123	CP	VZ	OK	15.8373	44.7068	1.49717	-10.034	0	0	yes
NM_001190975	Axl	Axl	chr7:26541518-26573752	SVZ_IZ	VZ	OK	1.16939	3.30205	1.49761	-4.57677	4.72E-06	2.21E-05	yes
NM_173867	Rcc2	Rcc2	chr4:140257387-140279135	CP	VZ	OK	61.9434	174.937	1.49782	-10.5007	0	0	yes
NM_178396	Car12	Car12	chr9:66561492-66614652	SVZ_IZ	VZ	OK	0.275169	0.777652	1.49881	-2.98546	0.00283154	0.00772168	yes
NM_028444	Prkcdbp	Prkcdbp	chr7:112629129-112630711	CP	VZ	OK	9.5779	27.0709	1.49896	-7.48376	7.22E-14	7.93E-13	yes
NM_001171615	Myt1	Myt1	chr2:181498036-181562480	CP	VZ	OK	8.14801	23.0619	1.50099	-10.5361	0	0	yes
NM_009035	Rbpj	Rbpj	chr5:53947017-54048684	CP	VZ	OK	0.225348	0.63798	1.50136	-2.90906	0.00362523	0.00963705	yes
NM_001171036	Tmbim6	Tmbim6	chr15:99223377-99240480	CP	VZ	OK	0.522159	1.47848	1.50155	-2.83595	0.00456897	0.0118653	yes
NM_001171054	Mta3	Mta3	chr17:84105502-84214245	SVZ_IZ	VZ	OK	3.50697	9.93242	1.50192	-4.70532	2.53E-06	1.24E-05	yes
NM_010788	Mecp2	Mecp2	chrX:71272160-71330975	SVZ_IZ	VZ	OK	2.48305	7.03358	1.50214	-7.14151	9.23E-13	9.25E-12	yes
NM_023731	Ccdc86	Ccdc86	chr19:11011649-11023756	CP	VZ	OK	4.31995	12.237	1.50216	-8.44191	0	0	yes
NM_008551	Mapkapk2	Mapkapk2	chr1:132950280-132994120	CP	VZ	OK	19.3384	54.7928	1.50252	-10.733	0	0	yes
NM_134079	Adk	Adk	chr14:21871795-22267791	CP	VZ	OK	16.3225	46.2605	1.50292	-9.87974	0	0	yes
NR_073168	Nol8	Nol8	chr13:49748446-49774385	SVZ_IZ	VZ	OK	0.324643	0.920436	1.50346	-2.79483	0.00519278	0.0132757	yes
NR_000040	Tyms-ps	Tyms-ps	chr10:87429415-87430762	CP	VZ	OK	0.67273	1.90761	1.50367	-3.34959	0.000809311	0.00251281	yes
NM_001272070	Abhd10	Abhd10	chr16:45729837-45743068	CP	VZ	OK	3.50049	9.92875	1.50405	-4.82079	1.43E-06	7.23E-06	yes
NM_172775	Plxnb1	Plxnb1	chr9:108997949-109022429	CP	VZ	OK	9.90275	28.0943	1.50438	-10.9573	0	0	yes
NM_009346	Tead1	Tead1	chr7:119822833-120050319	CP	VZ	OK	0.510458	1.44977	1.50596	-5.37255	7.76E-08	4.68E-07	yes
NM_145820	Veph1	Veph1	chr3:65857479-66100759	SVZ_IZ	VZ	OK	2.72439	7.73926	1.50626	-6.88327	5.85E-12	5.46E-11	yes
NM_001033260	Stox1	Stox1	chr10:62122169-62188847	CP	VZ	OK	0.249332	0.709038	1.5078	-3.24864	0.00115958	0.0034682	yes
NM_029665	Ipo11	Ipo11	chr13:107584518-107726995	CP	VZ	OK	9.55169	27.1682	1.50809	-10.5484	0	0	yes
NM_001024512	Fam149b	Fam149b	chr14:21167383-21202713	CP	VZ	OK	2.24781	6.39392	1.50818	-5.52287	3.34E-08	2.11E-07	yes
NM_001163780	Ick	Ick	chr9:77956998-78019916	SVZ_IZ	VZ	OK	0.505837	1.4389	1.50822	-3.89064	1.00E-04	0.000372917	yes
NM_008772	P2ry1	P2ry1	chr3:60806716-60812901	SVZ_IZ	VZ	OK	0.208817	0.59439	1.50917	-2.96117	0.00306477	0.00829462	yes
NM_028128	Rfc5	Rfc5	chr5:117829153-117839032	CP	VZ	OK	12.7345	36.2486	1.50919	-9.49364	0	0	yes
NM_133194	Scml2	Scml2	chrX:157600703-157696145	CP	VZ	OK	0.781183	2.22393	1.50938	-5.94043	2.84E-09	2.03E-08	yes
NM_008961	Pter	Pter	chr2:12845667-12932491	SVZ_IZ	VZ	OK	1.95177	5.55765	1.5097	-5.43012	5.63E-08	3.46E-07	yes
NM_178655	Ank2	Ank2	chr3:126624524-126701370	CP	VZ	OK	6.37024	18.1401	1.50976	-9.91452	0	0	yes
NM_001171147	Yap1	Yap1	chr9:7932000-8004596	SVZ_IZ	VZ	OK	2.75988	7.86263	1.51041	-5.66515	1.47E-08	9.71E-08	yes
NM_172604	Scara3	Scara3	chr14:66538231-66572581	SVZ_IZ	VZ	OK	2.95562	8.42107	1.51054	-5.94317	2.80E-09	2.00E-08	yes
NM_008626	Mrc2	Mrc2	chr11:105153959-105212459	SVZ_IZ	VZ	OK	2.6982	7.68881	1.51077	-6.64658	3.00E-11	2.63E-10	yes
NM_001193309	Morc4	Morc4	chrX:136356173-136406193	CP	VZ	OK	0.365305	1.04115	1.511	-3.75377	0.000174194	0.000621509	yes
NM_011160	Prkg1	Prkg1	chr19:30638976-31839523	CP	VZ	OK	0.283653	0.808453	1.51104	-4.63428	3.58E-06	1.70E-05	yes
NM_001040691	Ung	Ung	chr5:114580443-114589330	SVZ_IZ	VZ	OK	6.18729	17.6407	1.51153	-5.8436	5.11E-09	3.55E-08	yes
NM_001130457	Tbrg4	Tbrg4	chr11:6515600-6526070	CP	VZ	OK	2.03724	5.80878	1.51162	-5.2484	1.53E-07	8.89E-07	yes
NM_183139	Pld6	Pld6	chr11:59597394-59601159	CP	VZ	OK	0.199548	0.569082	1.5119	-2.34426	0.0190646	0.041625	yes
NM_001005847	Aga	Aga	chr8:54597055-54608776	CP	VZ	OK	2.1761	6.20705	1.51216	-5.08494	3.68E-07	2.02E-06	yes
NM_008855	Prkcb	Prkcb	chr7:129432638-129777915	CP	VZ	OK	3.09491	8.82918	1.51238	-9.91527	0	0	yes
NM_016803	Chst3	Chst3	chr10:59644275-59682008	SVZ_IZ	VZ	OK	1.56566	4.46681	1.51248	-5.92588	3.11E-09	2.21E-08	yes
NM_010329	Pdpn	Pdpn	chr4:142857324-142889410	SVZ_IZ	VZ	OK	22.6621	64.6784	1.513	-7.7941	6.44E-15	7.70E-14	yes
NM_026407	Tmem39a	Tmem39a	chr16:38558810-38592275	CP	VZ	OK	2.59747	7.41366	1.51308	-7.06323	1.63E-12	1.60E-11	yes
NM_015782	Snrpa	Snrpa	chr7:27972024-27989339	CP	VZ	OK	29.0422	82.9015	1.51325	-9.9309	0	0	yes
NM_130451	Slc2a10	Slc2a10	chr2:165329477-165345411	SVZ_IZ	VZ	OK	0.182823	0.521972	1.51353	-2.64224	0.00823607	0.019983	yes
NM_011568	Alyref	Alyref	chr11:120455829-120459679	CP	VZ	OK	71.8048	205.041	1.51376	-11.1431	0	0	yes
NM_008988	Igdcc3	Igdcc3	chr9:64988995-65033677	CP	VZ	OK	1.57374	4.49611	1.51448	-6.44818	1.13E-10	9.39E-10	yes
NM_001130525	Lzts2	Lzts2	chr19:45089665-45120262	CP	VZ	OK	0.462755	1.32216	1.51458	-2.93479	0.00333777	0.0089436	yes
NM_028129	2610020H08Rik	2610020H08Rik	chr7:126937643-126992455	CP	VZ	OK	0.771202	2.20374	1.51477	-3.87836	0.000105161	0.000390601	yes
NM_008716	Notch3	Notch3	chr17:32257837-32303797	SVZ_IZ	VZ	OK	4.07894	11.6716	1.51673	-7.5765	3.55E-14	4.01E-13	yes
NM_001243041	Adk	Adk	chr14:21871795-22267791	CP	VZ	OK	0.870876	2.49289	1.51728	-3.20352	0.00135758	0.00399444	yes
NM_174846	Glyctk	Glyctk	chr9:106055190-106060469	CP	VZ	OK	0.387165	1.10854	1.51765	-4.00387	6.23E-05	0.000240937	yes
NM_001042580	Cd63	Cd63	chr10:128345974-128349874	CP	VZ	OK	0.980751	2.80958	1.5184	-2.35646	0.01845	0.0404751	yes
NM_009237	Sox3	Sox3	chrX:58144540-58146605	SVZ_IZ	VZ	OK	34.3783	98.4987	1.51861	-8.4722	0	0	yes
NM_010820	Mpdz	Mpdz	chr4:80924403-81088709	CP	VZ	OK	5.07949	14.5741	1.52065	-10.5519	0	0	yes
NM_001164361	Plekha8	Plekha8	chr6:54545104-54595816	CP	VZ	OK	2.27419	6.52516	1.52066	-8.35627	0	0	yes
NM_007472	Aqp1	Aqp1	chr6:55286292-55298549	SVZ_IZ	VZ	OK	0.741386	2.12764	1.52096	-3.78783	0.000151966	0.000548335	yes
NM_001101483	Slc35g2	Slc35g2	chr9:100452606-100471504	SVZ_IZ	VZ	OK	0.797015	2.28861	1.52179	-3.33224	0.000861514	0.00265775	yes
NM_001244201	Pax6	Pax6	chr2:105376236-105537521	SVZ_IZ	VZ	OK	23.2166	66.6762	1.52201	-8.30473	0	0	yes
NM_008637	Nudt1	Nudt1	chr5:140807875-140814089	CP	VZ	OK	7.52365	21.6113	1.52228	-6.83051	8.46E-12	7.78E-11	yes
NM_176073	Cpq	Cpq	chr15:33012883-33583191	SVZ_IZ	VZ	OK	0.322736	0.927204	1.52253	-2.67086	0.00756566	0.0185495	yes
NM_012023	Ppp2r5c	Ppp2r5c	chr12:111685388-111821271	CP	VZ	OK	0.580516	1.66835	1.52301	-3.97668	6.99E-05	0.000267812	yes
NM_018789	Foxo4	Foxo4	chrX:98449866-98456212	CP	VZ	OK	7.61544	21.89	1.52327	-9.84891	0	0	yes
NM_019823	Cyp2d22	Cyp2d22	chr15:82200956-82210690	SVZ_IZ	VZ	OK	0.3888	1.11792	1.52372	-3.24059	0.00119282	0.00355821	yes
NM_008993	Pxmp2	Pxmp2	chr5:110703304-110715187	CP	VZ	OK	1.71884	4.94232	1.52376	-4.25677	2.07E-05	8.76E-05	yes
NM_008745	Ntrk2	Ntrk2	chr13:58907956-59231328	SVZ_IZ	VZ	OK	2.87108	8.25637	1.52392	-7.04421	1.87E-12	1.82E-11	yes
NM_001141981	Rbm43	Rbm43	chr2:51779968-51790529	CP	VZ	OK	0.833983	2.39833	1.52394	-4.25883	2.05E-05	8.69E-05	yes
NM_015829	Slc25a13	Slc25a13	chr6:5991217-6167173	SVZ_IZ	VZ	OK	0.593548	1.70691	1.52395	-3.13705	0.00170655	0.00490437	yes
NR_038156	2610020C07Rik	2610020C07Rik	chr16:11203475-11254418	CP	VZ	OK	0.864757	2.48788	1.52455	-4.4571	8.31E-06	3.74E-05	yes
NM_001164791	B230120H23Rik	B230120H23Rik	chr2:72123693-72280667	CP	VZ	OK	0.743352	2.13875	1.52465	-6.48941	8.62E-11	7.25E-10	yes
NM_011777	Zyx	Zyx	chr6:42299826-42308394	CP	VZ	OK	9.78691	28.1591	1.52468	-9.76099	0	0	yes
NM_029620	Pcolce2	Pcolce2	chr9:95538046-95595970	SVZ_IZ	VZ	OK	0.790942	2.27578	1.52472	-3.54992	0.000385346	0.0012778	yes
NM_174848	Crybg3	Crybg3	chr16:59471600-59555578	CP	VZ	OK	0.41938	1.20692	1.525	-5.17673	2.26E-07	1.28E-06	yes
NM_001081275	1700009P17Rik	1700009P17Rik	chr1:173051791-173057098	SVZ_IZ	VZ	OK	0.570112	1.64164	1.52582	-2.49777	0.0124976	0.0288191	yes
NM_001271403	Ephx2	Ephx2	chr14:66703208-66743359	CP	VZ	OK	0.232465	0.669387	1.52583	-2.55099	0.0107418	0.0252347	yes
NM_001164567	Vill	Vill	chr9:118961895-118980643	CP	VZ	OK	0.266746	0.768669	1.5269	-3.15673	0.00159548	0.00461707	yes
NM_026405	Rab32	Rab32	chr10:10264836-10278005	SVZ_IZ	VZ	OK	0.431185	1.24297	1.52741	-3.0536	0.00226114	0.00631134	yes
NM_144870	Ndufs8	Ndufs8	chr19:3908862-3912774	CP	VZ	OK	2.7037	7.7945	1.52752	-4.15751	3.22E-05	0.000131075	yes
NM_001165995	Arfrp1	Arfrp1	chr2:181092394-181115498	CP	VZ	OK	0.793945	2.28907	1.52765	-3.57885	0.000345113	0.00115664	yes
NM_054077	Prelp	Prelp	chr1:135806881-135817978	SVZ_IZ	VZ	OK	0.477878	1.37862	1.52851	-3.5829	0.000339796	0.00114021	yes
NM_001111311	Lrrfip1	Lrrfip1	chr1:92895303-93025521	CP	VZ	OK	0.805057	2.32352	1.52915	-5.35587	8.51E-08	5.11E-07	yes
NM_011223	Pxn	Pxn	chr5:115956710-116005995	CP	VZ	OK	4.69051	13.5416	1.52958	-8.65694	0	0	yes
NM_007961	Etv6	Etv6	chr6:133985724-134220165	CP	VZ	OK	3.01535	8.70572	1.52964	-9.2458	0	0	yes
NM_001048207	Gypc	Gypc	chr18:32687973-32719688	SVZ_IZ	VZ	OK	2.97751	8.59976	1.53019	-5.43444	5.50E-08	3.38E-07	yes
NR_030780	Ankrd10	Ankrd10	chr8:11611582-11635754	CP	VZ	OK	2.76374	7.98241	1.5302	-5.99118	2.08E-09	1.51E-08	yes
NM_134257	Rgs3	Rgs3	chr4:62220880-62364053	CP	VZ	OK	5.23167	15.1142	1.53056	-9.44843	0	0	yes
NM_020604	Jph1	Jph1	chr1:16985020-17087970	CP	VZ	OK	1.13719	3.28914	1.53223	-6.77198	1.27E-11	1.15E-10	yes
NM_153484	Tef	Tef	chr15:81633102-81657293	CP	VZ	OK	2.34213	6.77502	1.53241	-6.96903	3.19E-12	3.06E-11	yes
NR_075088	Cenpk	Cenpk	chr13:104995201-105039702	SVZ_IZ	VZ	OK	2.06001	5.95897	1.53241	-3.60407	0.000313277	0.00106047	yes
NM_027871	Arhgef3	Arhgef3	chr14:28051224-28217090	SVZ_IZ	VZ	OK	0.17785	0.514867	1.53354	-2.7612	0.00575885	0.0145378	yes
NM_199323	Tacc1	Tacc1	chr8:26265023-26311921	SVZ_IZ	VZ	OK	4.12794	11.953	1.53388	-7.32885	2.32E-13	2.45E-12	yes
NM_019492	Rgs3	Rgs3	chr4:62220880-62364053	SVZ_IZ	VZ	OK	1.03638	3.00154	1.53415	-5.08803	3.62E-07	1.99E-06	yes
NM_011370	Cyfip1	Cyfip1	chr7:63097440-63217863	CP	VZ	OK	3.85901	11.1765	1.53417	-9.33915	0	0	yes
NM_175016	Alkbh2	Alkbh2	chr5:114573942-114578185	CP	VZ	OK	3.70393	10.738	1.53559	-5.79743	6.73E-09	4.62E-08	yes
NM_170786	Cntf	Cntf	chr19:12838017-12870613	CP	VZ	OK	0.856056	2.48216	1.53582	-3.55812	0.000373523	0.00124248	yes
NM_001159865	Kctd18	Kctd18	chr1:58011944-58026928	SVZ_IZ	VZ	OK	0.580735	1.68423	1.53613	-2.65657	0.00789392	0.0192608	yes
NM_009951	Igf2bp1	Igf2bp1	chr11:95818477-95867258	CP	VZ	OK	4.11087	11.9229	1.53622	-10.5128	0	0	yes
NM_021881	Qk	Qk	chr17:10399335-10512226	SVZ_IZ	VZ	OK	2.21986	6.43859	1.53628	-6.30035	2.97E-10	2.36E-09	yes
NM_009527	Wnt7a	Wnt7a	chr6:91313976-91361363	CP	VZ	OK	8.86972	25.7271	1.53633	-10.1302	0	0	yes
NR_027894	A930005H10Rik	A930005H10Rik	chr3:115584496-115591048	SVZ_IZ	VZ	OK	2.00457	5.81907	1.53749	-2.84186	0.00448513	0.0116715	yes
NM_001113208	Ncam2	Ncam2	chr16:81200941-81624532	SVZ_IZ	VZ	OK	0.34768	1.00947	1.53777	-3.35024	0.000807422	0.00250769	yes
NM_009568	Zfp94	Zfp94	chr7:25086722-25101685	CP	VZ	OK	1.35946	3.94749	1.5379	-4.97289	6.60E-07	3.49E-06	yes
NM_001163689	Pnpla2	Pnpla2	chr7:148641086-148646642	CP	VZ	OK	3.28167	9.52996	1.53804	-7.73374	1.04E-14	1.22E-13	yes
NM_170599	Igsf11	Igsf11	chr16:38902457-39027270	SVZ_IZ	VZ	OK	3.70061	10.7485	1.53829	-6.4108	1.45E-10	1.19E-09	yes
NM_001081364	Arhgap21	Arhgap21	chr2:20769545-20889348	CP	VZ	OK	10.9485	31.8044	1.53849	-11.096	0	0	yes
NM_030725	Syt13	Syt13	chr2:92755257-92796208	CP	VZ	OK	0.631467	1.83441	1.53853	-5.06884	4.00E-07	2.19E-06	yes
NM_026428	Dcxr	Dcxr	chr11:120586686-120588595	CP	VZ	OK	2.63603	7.65788	1.53858	-4.82339	1.41E-06	7.14E-06	yes
NM_053178	Acsbg1	Acsbg1	chr9:54452803-54509692	SVZ_IZ	VZ	OK	5.07484	14.7459	1.53888	-6.60013	4.11E-11	3.55E-10	yes
NM_021377	Sorcs1	Sorcs1	chr19:50217790-50753136	SVZ_IZ	VZ	OK	0.949111	2.75843	1.5392	-5.56379	2.64E-08	1.69E-07	yes
NM_001164209	Tmem176b	Tmem176b	chr6:48783810-48791373	CP	VZ	OK	0.752645	2.18746	1.53922	-2.52046	0.0117203	0.0272295	yes
NM_001033166	2700094K13Rik	2700094K13Rik	chr2:84509377-84510865	CP	VZ	OK	94.7107	275.303	1.53942	-10.872	0	0	yes
NM_144881	Hhat	Hhat	chr1:194336709-194597413	CP	VZ	OK	0.391994	1.14006	1.5402	-3.85046	0.000117898	0.00043407	yes
NM_001079876	Gas2l3	Gas2l3	chr10:88871567-88906712	SVZ_IZ	VZ	OK	1.34982	3.92637	1.54042	-5.59905	2.16E-08	1.40E-07	yes
NM_148938	Slc1a3	Slc1a3	chr15:8584123-8660807	SVZ_IZ	VZ	OK	30.3494	88.2996	1.54074	-8.90872	0	0	yes
NM_001010833	Mdc1	Mdc1	chr17:35978442-35996615	CP	VZ	OK	5.50952	16.0336	1.5411	-10.7069	0	0	yes
NR_033993	Dnajc24	Dnajc24	chr2:105806864-105843706	CP	VZ	OK	0.688689	2.00471	1.54147	-2.35273	0.0186363	0.0408268	yes
NM_029332	Akap13	Akap13	chr7:82600419-82899495	CP	VZ	OK	0.919863	2.67829	1.54182	-8.43442	0	0	yes
NM_144902	Slc35a3	Slc35a3	chr3:116373715-116415198	CP	VZ	OK	1.30826	3.81003	1.54216	-6.72917	1.71E-11	1.53E-10	yes
NM_145615	Etfa	Etfa	chr9:55302242-55360050	CP	VZ	OK	26.1099	76.0876	1.54307	-10.6494	0	0	yes
NM_144792	Sgms1	Sgms1	chr19:32197216-32462944	SVZ_IZ	VZ	OK	0.963257	2.80742	1.54325	-4.30825	1.65E-05	7.07E-05	yes
NM_007925	Eln	Eln	chr5:135178465-135223124	SVZ_IZ	VZ	OK	3.08593	9.00772	1.54546	-6.39624	1.59E-10	1.30E-09	yes
NM_001009546	Naaladl1	Naaladl1	chr19:6105797-6115555	CP	VZ	OK	0.263141	0.768205	1.54566	-2.99973	0.00270222	0.00740045	yes
NM_011383	Six5	Six5	chr7:19679892-19683694	SVZ_IZ	VZ	OK	2.40655	7.02786	1.54612	-5.53477	3.12E-08	1.98E-07	yes
NR_030710	Rtel1	Rtel1	chr2:181054428-181091321	SVZ_IZ	VZ	OK	0.529268	1.54603	1.54649	-3.3897	0.000699681	0.00220001	yes
NM_029887	Yif1b	Yif1b	chr7:30023341-30033486	SVZ_IZ	VZ	OK	3.20886	9.37437	1.54666	-3.93403	8.35E-05	0.00031608	yes
NM_001199210	Eva1c	Eva1c	chr16:90831103-90905130	SVZ_IZ	VZ	OK	1.69352	4.95074	1.54762	-4.42596	9.60E-06	4.28E-05	yes
NM_029023	Scpep1	Scpep1	chr11:88767241-88816756	CP	VZ	OK	8.58165	25.0913	1.54786	-9.33684	0	0	yes
NM_015796	Fbxo17	Fbxo17	chr7:29501808-29523159	CP	VZ	OK	1.10187	3.22186	1.54794	-4.89361	9.90E-07	5.12E-06	yes
NM_178280	Sall3	Sall3	chr18:81163112-81183317	SVZ_IZ	VZ	OK	3.66289	10.7123	1.54821	-7.61163	2.71E-14	3.09E-13	yes
NM_053091	Cox4i2	Cox4i2	chr2:152579908-152590773	CP	VZ	OK	1.25282	3.66734	1.54956	-3.23426	0.00121956	0.00362861	yes
NM_026319	Ift74	Ift74	chr4:94281210-94359924	CP	VZ	OK	13.6523	39.9656	1.54961	-10.3113	0	0	yes
NM_172807	Ppwd1	Ppwd1	chr13:104995201-105039702	CP	VZ	OK	4.03295	11.8066	1.54969	-8.01602	1.11E-15	1.40E-14	yes
NM_134038	Slc16a6	Slc16a6	chr11:109301391-109434643	CP	VZ	OK	0.764605	2.24078	1.55121	-5.37451	7.68E-08	4.63E-07	yes
NM_016764	Prdx4	Prdx4	chrX:151758462-151772997	CP	VZ	OK	26.8854	78.8036	1.55144	-9.94477	0	0	yes
NM_001040111	Arap1	Arap1	chr7:108496582-108561100	CP	VZ	OK	0.156693	0.45948	1.55206	-2.82816	0.00468163	0.0121282	yes
NM_153422	Pde5a	Pde5a	chr3:122432075-122562292	CP	VZ	OK	2.06246	6.05307	1.5533	-8.99447	0	0	yes
NM_029104	Mss51	Mss51	chr14:21302085-21316123	CP	VZ	OK	0.423991	1.24497	1.554	-3.33393	0.000856296	0.00264385	yes
