test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
NM_001199205	Spag9	Spag9	chr11:93857404-93987396	CP	SVZ_IZ	OK	2.30301	5.79444	1.33115	-6.901	5.16E-12	4.85E-11	yes
NM_033270	E2f6	E2f6	chr12:16817770-16833558	CP	SVZ_IZ	OK	4.4945	11.3125	1.33169	-6.41389	1.42E-10	1.17E-09	yes
NM_001159422	Ccdc58	Ccdc58	chr16:36071745-36092204	CP	SVZ_IZ	OK	7.00671	17.6363	1.33174	-4.51893	6.22E-06	2.86E-05	yes
NR_037153	Chkb	Chkb	chr15:89246835-89260358	CP	SVZ_IZ	OK	1.61722	4.07066	1.33175	-3.77451	0.000160321	0.000576085	yes
NM_177911	Tgm4	Tgm4	chr9:122943858-122976676	CP	SVZ_IZ	OK	0.654379	1.6481	1.3326	-3.85069	0.000117787	0.000433739	yes
NM_001025395	Src	Src	chr2:157250028-157297574	CP	SVZ_IZ	OK	5.64009	14.2072	1.33284	-7.73787	1.02E-14	1.20E-13	yes
NM_013904	Hey2	Hey2	chr10:30552164-30562589	CP	SVZ_IZ	OK	0.635551	1.60207	1.33385	-3.68517	0.000228548	0.000795831	yes
NM_053166	Trim7	Trim7	chr11:48639639-48663697	CP	SVZ_IZ	OK	5.36303	13.5442	1.33655	-6.09726	1.08E-09	8.08E-09	yes
NM_001170746	Magi2	Magi2	chr5:18732863-20210610	CP	SVZ_IZ	OK	0.182012	0.460655	1.33965	-2.54073	0.0110621	0.0259023	yes
NM_009642	Agtrap	Agtrap	chr4:147451169-147462173	CP	SVZ_IZ	OK	0.511264	1.29486	1.34066	-4.13693	3.52E-05	0.000142259	yes
NM_001271548	Gm715	Gm715	chrX:57801182-57802391	CP	SVZ_IZ	OK	2.0161	5.11073	1.34196	-4.19934	2.68E-05	0.000110656	yes
NM_009328	Tcf15	Tcf15	chr2:151969344-151974832	CP	SVZ_IZ	OK	0.906074	2.30162	1.34495	-2.74181	0.00611019	0.0153339	yes
NM_133902	Sdsl	Sdsl	chr5:120908210-120922772	CP	SVZ_IZ	OK	0.454784	1.15534	1.34507	-2.36166	0.0181932	0.0400046	yes
NM_029945	Smpd4	Smpd4	chr16:17619446-17644923	CP	SVZ_IZ	OK	0.31746	0.807082	1.34614	-2.74474	0.00605584	0.0152107	yes
NM_001042752	Neo1	Neo1	chr9:58722486-58884248	CP	SVZ_IZ	OK	4.22436	10.7412	1.34635	-8.69576	0	0	yes
NM_001110100	Banp	Banp	chr8:124474432-124553158	CP	SVZ_IZ	OK	1.68137	4.27783	1.34724	-5.98742	2.13E-09	1.55E-08	yes
NM_001159595	Ints8	Ints8	chr4:11118500-11181406	CP	SVZ_IZ	OK	3.26362	8.30798	1.34803	-7.17204	7.39E-13	7.47E-12	yes
NM_153551	Dennd1c	Dennd1c	chr17:57205477-57217933	CP	SVZ_IZ	OK	0.897239	2.28585	1.34917	-4.29233	1.77E-05	7.56E-05	yes
NR_033496	Lrp8	Lrp8	chr4:107474863-107549445	CP	SVZ_IZ	OK	1.55079	3.96027	1.35259	-5.85261	4.84E-09	3.37E-08	yes
NM_001034866	Pnldc1	Pnldc1	chr17:13081767-13102866	CP	SVZ_IZ	OK	0.560754	1.4359	1.35652	-3.05269	0.00226801	0.00632866	yes
NM_178187	Hist1h2ae	Hist1h2ae	chr13:23662385-23663089	CP	SVZ_IZ	OK	1.5622	4.00048	1.3566	-2.96105	0.00306588	0.00829589	yes
NM_025273	Pcbd1	Pcbd1	chr10:60552090-60557077	CP	SVZ_IZ	OK	2.38347	6.10878	1.35782	-3.77084	0.000162702	0.000583589	yes
NM_172506	Boc	Boc	chr16:44485157-44558983	CP	SVZ_IZ	OK	4.64669	11.91	1.3579	-8.56086	0	0	yes
NM_133667	Pdk2	Pdk2	chr11:94887571-94902685	CP	SVZ_IZ	OK	8.81463	22.5941	1.35797	-8.49824	0	0	yes
NM_001083331	Nup88	Nup88	chr11:70658264-70783475	CP	SVZ_IZ	OK	0.41025	1.0518	1.35828	-2.30734	0.021036	0.045369	yes
NM_001163465	Rhpn1	Rhpn1	chr15:75534717-75544849	CP	SVZ_IZ	OK	0.933257	2.39271	1.3583	-4.20443	2.62E-05	0.000108348	yes
NM_176963	Galm	Galm	chr17:80526810-80584372	CP	SVZ_IZ	OK	0.340732	0.873932	1.35888	-2.80497	0.00503207	0.0129087	yes
NM_001034882	Zbtbd6	Zbtbd6	chr14:79851641-79854623	CP	SVZ_IZ	OK	0.91774	2.35807	1.36145	-4.65651	3.22E-06	1.54E-05	yes
NM_010433	Hipk2	Hipk2	chr6:38647838-38826189	CP	SVZ_IZ	OK	1.08054	2.77762	1.3621	-5.16903	2.35E-07	1.33E-06	yes
NM_177161	P4ha3	P4ha3	chr7:107434029-107468209	CP	SVZ_IZ	OK	0.54044	1.38975	1.36261	-3.47626	0.000508467	0.00164555	yes
NM_001199685	Taok3	Taok3	chr5:117570137-117725107	CP	SVZ_IZ	OK	0.82602	2.1246	1.36295	-4.1047	4.05E-05	0.000161975	yes
NM_022987	Zic5	Zic5	chr14:122858381-122864880	CP	SVZ_IZ	OK	0.318604	0.820737	1.36516	-2.80947	0.00496233	0.0127556	yes
NM_026447	Ppm1m	Ppm1m	chr9:106097283-106101564	CP	SVZ_IZ	OK	2.32747	6.005	1.3674	-5.21059	1.88E-07	1.08E-06	yes
NM_030121	Asb8	Asb8	chr15:97965070-97996009	CP	SVZ_IZ	OK	2.4405	6.29738	1.36757	-4.83919	1.30E-06	6.62E-06	yes
NM_001164337	5-Mar	5-Mar	chr19:37282034-37298947	CP	SVZ_IZ	OK	0.545877	1.40985	1.3689	-2.60735	0.00912451	0.0218662	yes
NM_001015681	E130308A19Rik	E130308A19Rik	chr4:59639092-59767175	CP	SVZ_IZ	OK	1.07226	2.77154	1.37003	-5.23402	1.66E-07	9.57E-07	yes
NM_013885	Clic4	Clic4	chr4:134769884-134828675	CP	SVZ_IZ	OK	26.896	69.5908	1.3715	-11.6723	0	0	yes
NM_001159517	Qk	Qk	chr17:10399335-10512226	CP	SVZ_IZ	OK	14.7064	38.1089	1.37368	-10.8357	0	0	yes
NM_001033533	Ccdc102a	Ccdc102a	chr8:97426768-97441998	CP	SVZ_IZ	OK	1.4924	3.87544	1.37672	-4.91034	9.09E-07	4.72E-06	yes
NM_007657	Cd9	Cd9	chr6:125410283-125444773	CP	SVZ_IZ	OK	15.1037	39.2444	1.37759	-8.16081	2.22E-16	2.91E-15	yes
NM_029847	Arsk	Arsk	chr13:76197869-76236108	CP	SVZ_IZ	OK	0.663001	1.72503	1.37953	-4.51608	6.30E-06	2.89E-05	yes
NM_153423	Wasf2	Wasf2	chr4:132686547-132754245	CP	SVZ_IZ	OK	2.27802	5.9328	1.38093	-7.01691	2.27E-12	2.20E-11	yes
NM_028934	4930452B06Rik	4930452B06Rik	chr14:9263685-9498804	CP	SVZ_IZ	OK	1.8256	4.75474	1.381	-5.7467	9.10E-09	6.15E-08	yes
NM_016918	Nudt5	Nudt5	chr2:5766079-5789782	CP	SVZ_IZ	OK	8.23324	21.4452	1.38112	-7.58024	3.44E-14	3.89E-13	yes
NM_033444	Clic1	Clic1	chr17:35187187-35195664	CP	SVZ_IZ	OK	32.3411	84.2899	1.38199	-9.84027	0	0	yes
NM_001114339	Pank1	Pank1	chr19:34885383-34953945	CP	SVZ_IZ	OK	0.869708	2.26785	1.38272	-4.17585	2.97E-05	0.00012174	yes
NM_172860	Cbfa2t2	Cbfa2t2	chr2:154262219-154365092	CP	SVZ_IZ	OK	9.67785	25.2504	1.38355	-10.7844	0	0	yes
NM_001177890	Cacna1g	Cacna1g	chr11:94269704-94335512	CP	SVZ_IZ	OK	0.21931	0.572428	1.38413	-3.17874	0.00147915	0.00431479	yes
NM_172797	Mmp28	Mmp28	chr11:83255377-83276463	CP	SVZ_IZ	OK	0.390367	1.01902	1.38428	-2.65335	0.00796967	0.0194219	yes
NM_001045863	Nelfe	Nelfe	chr17:34987335-34993317	CP	SVZ_IZ	OK	0.932605	2.43591	1.38513	-2.68866	0.00717405	0.017692	yes
NM_001136056	Cntfr	Cntfr	chr4:41604528-41644123	CP	SVZ_IZ	OK	11.1747	29.1915	1.38532	-8.7575	0	0	yes
NM_177981	Hap1	Hap1	chr11:100208640-100217455	CP	SVZ_IZ	OK	1.66599	4.35337	1.38575	-5.30596	1.12E-07	6.61E-07	yes
NM_146059	Ccdc166	Ccdc166	chr15:75810301-75812715	CP	SVZ_IZ	OK	0.636297	1.66755	1.38996	-2.86188	0.00421141	0.0110354	yes
NM_011360	Sgce	Sgce	chr6:4624349-4697204	CP	SVZ_IZ	OK	3.48086	9.13225	1.39153	-5.23456	1.65E-07	9.55E-07	yes
NM_001195096	Phactr2	Phactr2	chr10:12927522-13194202	CP	SVZ_IZ	OK	0.799675	2.09821	1.39168	-6.19349	5.88E-10	4.53E-09	yes
NM_001164370	Mipol1	Mipol1	chr12:58331398-58558228	CP	SVZ_IZ	OK	1.16445	3.05581	1.39191	-3.88758	0.000101249	0.000377354	yes
NM_027216	Slc39a11	Slc39a11	chr11:113106168-113427129	CP	SVZ_IZ	OK	3.58897	9.4272	1.39326	-6.35651	2.06E-10	1.67E-09	yes
NM_013672	Sp1	Sp1	chr15:102236746-102266835	CP	SVZ_IZ	OK	4.33476	11.3905	1.39381	-10.0537	0	0	yes
NM_009302	Swap70	Swap70	chr7:117365216-117427020	CP	SVZ_IZ	OK	1.42103	3.73625	1.39465	-6.08137	1.19E-09	8.87E-09	yes
NM_180588	Reep4	Reep4	chr14:70945057-70948742	CP	SVZ_IZ	OK	1.80961	4.76456	1.39666	-4.82184	1.42E-06	7.19E-06	yes
NM_018761	Ctnnal1	Ctnnal1	chr4:56823806-56878083	CP	SVZ_IZ	OK	1.48363	3.91019	1.39811	-6.04961	1.45E-09	1.07E-08	yes
NM_001271409	Sorbs3	Sorbs3	chr14:70580274-70607478	CP	SVZ_IZ	OK	2.64207	6.96686	1.39884	-5.65575	1.55E-08	1.02E-07	yes
NM_001039201	Hdhd2	Hdhd2	chr18:77182853-77210910	CP	SVZ_IZ	OK	3.66659	9.67497	1.39982	-5.92969	3.04E-09	2.16E-08	yes
NM_001015099	G2e3	G2e3	chr12:52449216-52477973	CP	SVZ_IZ	OK	5.6159	14.8283	1.40076	-10.018	0	0	yes
NM_198652	Hjurp	Hjurp	chr1:90123594-90174154	CP	SVZ_IZ	OK	2.1763	5.7485	1.40131	-8.25653	2.22E-16	2.91E-15	yes
NM_172277	Snx8	Snx8	chr5:140816256-140865201	CP	SVZ_IZ	OK	2.33936	6.18687	1.40309	-6.23389	4.55E-10	3.55E-09	yes
NM_138600	Aldh7a1	Aldh7a1	chr18:56685389-56747366	CP	SVZ_IZ	OK	5.18609	13.7173	1.40328	-7.73396	1.04E-14	1.22E-13	yes
NM_026348	Itgb3bp	Itgb3bp	chr4:99432092-99495809	CP	SVZ_IZ	OK	1.93042	5.10687	1.40353	-5.94192	2.82E-09	2.02E-08	yes
NM_133739	Tmem123	Tmem123	chr9:7764076-7794332	CP	SVZ_IZ	OK	4.81889	12.7643	1.40534	-7.95249	1.78E-15	2.22E-14	yes
NM_007936	Epha4	Epha4	chr1:77363759-77511663	CP	SVZ_IZ	OK	22.3707	59.283	1.406	-12.1387	0	0	yes
NM_001038708	Cdc42se1	Cdc42se1	chr3:95032701-95040331	CP	SVZ_IZ	OK	4.64615	12.3249	1.40747	-4.29783	1.72E-05	7.39E-05	yes
NR_028268	Orc6	Orc6	chr8:87823530-87832178	CP	SVZ_IZ	OK	1.03868	2.75546	1.40754	-2.93979	0.00328436	0.00881549	yes
NM_138313	Bmf	Bmf	chr2:118354492-118375414	CP	SVZ_IZ	OK	2.58257	6.85737	1.40885	-7.80298	6.00E-15	7.19E-14	yes
NM_001077510	Gnas	Gnas	chr2:174106737-174172243	CP	SVZ_IZ	OK	9.75287	25.9006	1.40909	-7.19303	6.34E-13	6.45E-12	yes
NM_008418	Kcna3	Kcna3	chr3:106839079-106841047	CP	SVZ_IZ	OK	1.06036	2.81933	1.4108	-4.34014	1.42E-05	6.18E-05	yes
NM_146144	Usp1	Usp1	chr4:98590500-98602224	CP	SVZ_IZ	OK	14.4657	38.4778	1.41139	-10.8503	0	0	yes
NM_001012236	Trex1	Trex1	chr9:108960445-108962237	CP	SVZ_IZ	OK	2.84727	7.57433	1.41154	-3.86377	0.000111652	0.000412638	yes
NM_172782	Nxt2	Nxt2	chrX:138662479-138674235	CP	SVZ_IZ	OK	2.59805	6.91398	1.41209	-6.25321	4.02E-10	3.16E-09	yes
NM_130867	Kirrel	Kirrel	chr3:86882513-86978669	CP	SVZ_IZ	OK	0.652447	1.74062	1.41567	-5.11708	3.10E-07	1.72E-06	yes
NM_008988	Igdcc3	Igdcc3	chr9:64988995-65033677	CP	SVZ_IZ	OK	1.57374	4.19869	1.41575	-5.92522	3.12E-09	2.22E-08	yes
NM_001164631	Mum1l1	Mum1l1	chrX:135744582-135772874	CP	SVZ_IZ	OK	0.54454	1.45331	1.41623	-4.53102	5.87E-06	2.71E-05	yes
NM_001253711	Mbnl1	Mbnl1	chr3:60276751-60433670	CP	SVZ_IZ	OK	1.45203	3.87592	1.41646	-5.65455	1.56E-08	1.03E-07	yes
NM_001003913	Mars	Mars	chr10:126727848-126748842	CP	SVZ_IZ	OK	9.85027	26.3032	1.417	-9.32346	0	0	yes
NM_021320	Ntn4	Ntn4	chr10:93103793-93208717	CP	SVZ_IZ	OK	1.64511	4.39348	1.41718	-5.46929	4.52E-08	2.81E-07	yes
NM_001198573	Usp40	Usp40	chr1:89841695-89905126	CP	SVZ_IZ	OK	2.31841	6.19182	1.41723	-7.50985	5.93E-14	6.55E-13	yes
NM_027143	Khnyn	Khnyn	chr14:56503805-56515618	CP	SVZ_IZ	OK	1.93213	5.16231	1.41783	-6.74056	1.58E-11	1.42E-10	yes
NM_009544	Zfp105	Zfp105	chr9:122832195-122840146	CP	SVZ_IZ	OK	5.67615	15.1661	1.41786	-7.59834	3.00E-14	3.41E-13	yes
NM_011063	Pea15a	Pea15a	chr1:174126859-174136912	CP	SVZ_IZ	OK	65.5968	175.367	1.41868	-12.0135	0	0	yes
NM_180974	Foxn2	Foxn2	chr17:88840051-88889873	CP	SVZ_IZ	OK	2.68384	7.17593	1.41887	-8.18069	2.22E-16	2.91E-15	yes
NM_025900	Dek	Dek	chr13:47138867-47201589	CP	SVZ_IZ	OK	37.5708	100.465	1.41901	-11.8868	0	0	yes
NM_176968	Nt5dc1	Nt5dc1	chr10:34023417-34138334	CP	SVZ_IZ	OK	0.337185	0.901732	1.41916	-3.18982	0.0014236	0.00416771	yes
NM_007791	Csrp1	Csrp1	chr1:137625773-137648806	CP	SVZ_IZ	OK	7.12713	19.0891	1.42136	-7.72286	1.13E-14	1.33E-13	yes
NM_177782	Prex1	Prex1	chr2:166391844-166539332	CP	SVZ_IZ	OK	19.1299	51.2657	1.42216	-12.2549	0	0	yes
NM_008212	Hadh	Hadh	chr3:130936341-130974955	CP	SVZ_IZ	OK	7.10557	19.048	1.42261	-7.64065	2.15E-14	2.48E-13	yes
NM_001081349	Slc43a1	Slc43a1	chr2:84679564-84703743	CP	SVZ_IZ	OK	0.540719	1.44992	1.42302	-3.66908	0.000243425	0.000843624	yes
NM_001159941	Kctd10	Kctd10	chr5:114764949-114830514	CP	SVZ_IZ	OK	1.44103	3.86698	1.42411	-4.65143	3.30E-06	1.58E-05	yes
NM_001163018	Suz12	Suz12	chr11:79806607-79847625	CP	SVZ_IZ	OK	3.84669	10.3311	1.42531	-7.64678	2.07E-14	2.38E-13	yes
NM_029938	H2afv	H2afv	chr11:6327228-6344446	CP	SVZ_IZ	OK	71.61	192.338	1.42541	-12.1162	0	0	yes
NM_001013370	Sesn1	Sesn1	chr10:41530379-41628242	CP	SVZ_IZ	OK	13.3474	35.8638	1.42597	-10.0363	0	0	yes
NM_145937	Sumf1	Sumf1	chr6:108057014-108135577	CP	SVZ_IZ	OK	2.61185	7.02206	1.42682	-6.57211	4.96E-11	4.26E-10	yes
NM_016809	Rbm3	Rbm3	chrX:7716100-7725089	CP	SVZ_IZ	OK	1.40161	3.76922	1.42719	-5.31297	1.08E-07	6.38E-07	yes
NM_009498	Vamp3	Vamp3	chr4:150421413-150432062	CP	SVZ_IZ	OK	14.3817	38.6822	1.42744	-9.87224	0	0	yes
NM_008815	Etv4	Etv4	chr11:101631055-101646624	CP	SVZ_IZ	OK	1.16005	3.12032	1.42751	-4.79444	1.63E-06	8.16E-06	yes
NM_001177833	Smox	Smox	chr2:131317597-131350919	CP	SVZ_IZ	OK	1.03979	2.79762	1.42791	-3.59893	0.000319534	0.0010794	yes
NM_178689	Eno4	Eno4	chr19:59017914-59045911	CP	SVZ_IZ	OK	0.290766	0.782323	1.42791	-3.0005	0.00269534	0.00738397	yes
NM_175473	Fras1	Fras1	chr5:96802973-97213747	CP	SVZ_IZ	OK	0.389044	1.04695	1.42819	-6.43684	1.22E-10	1.01E-09	yes
NM_011027	P2rx7	P2rx7	chr5:123093919-123141441	CP	SVZ_IZ	OK	0.124997	0.336517	1.42878	-2.58554	0.0097226	0.0231132	yes
NM_001160410	Scrt2	Scrt2	chr2:151907264-151921538	CP	SVZ_IZ	OK	47.997	129.404	1.43086	-12.4401	0	0	yes
NM_028083	Chaf1b	Chaf1b	chr16:93884145-93906351	CP	SVZ_IZ	OK	7.49178	20.2209	1.43247	-8.18875	2.22E-16	2.91E-15	yes
NM_001081073	Cep76	Cep76	chr18:67777050-67800990	CP	SVZ_IZ	OK	2.99358	8.10653	1.43721	-7.91605	2.44E-15	3.01E-14	yes
NM_177360	Dmrt3	Dmrt3	chr19:25685026-25698411	CP	SVZ_IZ	OK	2.08793	5.66843	1.44088	-5.93687	2.91E-09	2.08E-08	yes
NM_001256383	Rims2	Rims2	chr15:39029831-39515918	CP	SVZ_IZ	OK	0.636969	1.73062	1.44199	-5.06821	4.02E-07	2.19E-06	yes
NM_027014	Gins1	Gins1	chr2:150735329-150757016	CP	SVZ_IZ	OK	10.7702	29.2706	1.44241	-7.42939	1.09E-13	1.18E-12	yes
NM_026539	Chd1l	Chd1l	chr3:97364670-97414113	CP	SVZ_IZ	OK	1.15795	3.14881	1.44324	-5.2703	1.36E-07	7.94E-07	yes
NM_001085515	AI464131	AI464131	chr4:41442633-41450108	CP	SVZ_IZ	OK	0.403323	1.09711	1.4437	-4.17807	2.94E-05	0.00012062	yes
NM_028106	Zbed3	Zbed3	chr13:96095191-96107796	CP	SVZ_IZ	OK	11.2818	30.7164	1.44502	-9.20975	0	0	yes
NM_175751	Zfp608	Zfp608	chr18:55047698-55149834	CP	SVZ_IZ	OK	7.47575	20.3797	1.44684	-11.1359	0	0	yes
NM_177683	Vgll4	Vgll4	chr6:114812107-114871770	CP	SVZ_IZ	OK	6.28803	17.1475	1.44731	-6.88043	5.97E-12	5.57E-11	yes
NM_145144	Aif1l	Aif1l	chr2:31805822-31828962	CP	SVZ_IZ	OK	8.94029	24.3984	1.44839	-9.66036	0	0	yes
NM_175155	Sash1	Sash1	chr10:8442016-8605868	CP	SVZ_IZ	OK	0.569441	1.55403	1.44839	-5.66612	1.46E-08	9.66E-08	yes
NM_001110212	Gigyf2	Gigyf2	chr1:89223572-89347385	CP	SVZ_IZ	OK	3.02848	8.26588	1.44857	-8.04819	8.88E-16	1.13E-14	yes
NM_010110	Efnb1	Efnb1	chrX:96331468-96344330	CP	SVZ_IZ	OK	25.1664	68.7622	1.45011	-11.9293	0	0	yes
NM_001115010	Lin54	Lin54	chr5:100871057-100929658	CP	SVZ_IZ	OK	0.277229	0.75874	1.45253	-2.87049	0.00409839	0.0107697	yes
NM_001256048	Mamld1	Mamld1	chrX:68303430-68407892	CP	SVZ_IZ	OK	0.874692	2.39524	1.45333	-4.62024	3.83E-06	1.81E-05	yes
NM_007614	Ctnnb1	Ctnnb1	chr9:120842517-120869625	CP	SVZ_IZ	OK	34.4768	94.4255	1.45355	-12.0773	0	0	yes
NR_038009	2810408I11Rik	2810408I11Rik	chr1:64726442-64737233	CP	SVZ_IZ	OK	1.34422	3.68266	1.45398	-3.02	0.00252775	0.00697373	yes
NM_054048	Rcor2	Rcor2	chr19:7344253-7349715	CP	SVZ_IZ	OK	73.9735	202.773	1.45478	-12.6059	0	0	yes
NM_194268	Onecut2	Onecut2	chr18:64500017-64558142	CP	SVZ_IZ	OK	0.233548	0.640598	1.4557	-5.34302	9.14E-08	5.46E-07	yes
NM_080843	Socs4	Socs4	chr14:47896817-47911266	CP	SVZ_IZ	OK	1.86119	5.1056	1.45586	-5.62816	1.82E-08	1.19E-07	yes
NM_001242616	Taz	Taz	chrX:71528035-71535490	CP	SVZ_IZ	OK	3.01681	8.28468	1.45742	-5.22254	1.76E-07	1.02E-06	yes
NM_029321	Ttc32	Ttc32	chr12:9036802-9043200	CP	SVZ_IZ	OK	2.91733	8.0144	1.45795	-4.85883	1.18E-06	6.03E-06	yes
NM_015790	Icosl	Icosl	chr10:77532112-77542270	CP	SVZ_IZ	OK	0.139444	0.38341	1.4592	-2.35678	0.0184341	0.0404469	yes
NM_176959	Fbxl7	Fbxl7	chr15:26470213-26825319	CP	SVZ_IZ	OK	0.775288	2.13479	1.46129	-5.55381	2.80E-08	1.79E-07	yes
NM_001177952	Rpgr	Rpgr	chrX:9735341-9793921	CP	SVZ_IZ	OK	0.392585	1.08159	1.46208	-2.58481	0.0097434	0.0231561	yes
NM_146218	Rfwd3	Rfwd3	chr8:113794843-113824122	CP	SVZ_IZ	OK	8.32785	22.9652	1.46343	-10.7896	0	0	yes
NM_001146048	Lrrc1	Lrrc1	chr9:77278629-77392659	CP	SVZ_IZ	OK	1.453	4.00762	1.46371	-5.51669	3.45E-08	2.18E-07	yes
NM_024255	Hsdl2	Hsdl2	chr4:59594434-59631566	CP	SVZ_IZ	OK	2.98111	8.22628	1.46439	-7.06603	1.59E-12	1.57E-11	yes
NM_175659	Hist1h2ah	Hist1h2ah	chr13:22127034-22127421	CP	SVZ_IZ	OK	3.42801	9.46764	1.46563	-2.94888	0.00318931	0.00858742	yes
NM_172540	Trmt2b	Trmt2b	chrX:130757493-130811523	CP	SVZ_IZ	OK	1.02488	2.83293	1.46684	-5.35382	8.61E-08	5.16E-07	yes
NM_007491	Art5	Art5	chr7:109245392-109248743	CP	SVZ_IZ	OK	0.356126	0.984393	1.46685	-2.78015	0.00543342	0.0138041	yes
NR_028423	A530058N18Rik	A530058N18Rik	chr2:113835336-113858028	CP	SVZ_IZ	OK	0.390919	1.08309	1.47021	-2.76817	0.00563716	0.0142631	yes
NM_007892	E2f5	E2f5	chr3:14578670-14611256	CP	SVZ_IZ	OK	5.72029	15.8535	1.47064	-7.56291	3.95E-14	4.44E-13	yes
NM_001081223	Rbbp8	Rbbp8	chr18:11791784-11901716	CP	SVZ_IZ	OK	2.93974	8.16738	1.47419	-7.72255	1.13E-14	1.33E-13	yes
NM_001005331	Eif4g1	Eif4g1	chr16:20672821-20692956	CP	SVZ_IZ	OK	21.8206	60.6479	1.47477	-12.3154	0	0	yes
NM_027444	Bbx	Bbx	chr16:50191956-50432502	CP	SVZ_IZ	OK	2.09993	5.83943	1.47549	-9.27635	0	0	yes
NM_010140	Epha3	Epha3	chr16:63545043-63863983	CP	SVZ_IZ	OK	15.3781	42.774	1.47586	-11.8809	0	0	yes
NM_178061	Mob3b	Mob3b	chr4:34896322-35104733	CP	SVZ_IZ	OK	0.273488	0.761124	1.47666	-4.27836	1.88E-05	8.01E-05	yes
NM_013632	Pnp	Pnp	chr14:51563977-51573087	CP	SVZ_IZ	OK	1.65914	4.62042	1.47759	-6.17095	6.79E-10	5.19E-09	yes
NM_001033210	Pls1	Pls1	chr9:95653060-95745698	CP	SVZ_IZ	OK	0.424848	1.18429	1.47901	-4.19725	2.70E-05	0.000111581	yes
NM_008228	Hdac1	Hdac1	chr4:129193347-129219890	CP	SVZ_IZ	OK	25.9465	72.4585	1.48162	-11.4132	0	0	yes
NM_134117	Pkdcc	Pkdcc	chr17:83614622-83624409	CP	SVZ_IZ	OK	9.69723	27.1466	1.48513	-9.84165	0	0	yes
NM_001146298	Wac	Wac	chr18:7868855-7929025	CP	SVZ_IZ	OK	0.386694	1.08255	1.48516	-3.42906	0.000605668	0.00192997	yes
NM_144552	Stxbp6	Stxbp6	chr12:45953472-46175470	CP	SVZ_IZ	OK	1.15683	3.2425	1.48693	-6.27264	3.55E-10	2.80E-09	yes
NM_013600	Msh5	Msh5	chr17:35165549-35183668	CP	SVZ_IZ	OK	0.189515	0.531217	1.48699	-2.70557	0.00681866	0.0168989	yes
NM_001130149	Drosha	Drosha	chr15:12754569-12865046	CP	SVZ_IZ	OK	0.196649	0.55184	1.48863	-2.41632	0.0156783	0.0351027	yes
NM_144807	Chpt1	Chpt1	chr10:87922331-87966715	CP	SVZ_IZ	OK	0.813147	2.28338	1.48959	-4.7425	2.11E-06	1.04E-05	yes
NM_178184	Hist1h2an	Hist1h2an	chr13:21878694-21879087	CP	SVZ_IZ	OK	3.09881	8.71047	1.49104	-2.92886	0.00340206	0.00909993	yes
NM_001173483	Rlbp1	Rlbp1	chr7:86519755-86531913	CP	SVZ_IZ	OK	21.9227	61.6344	1.49131	-11.0134	0	0	yes
NM_001115087	Fancf	Fancf	chr7:59115948-59117637	CP	SVZ_IZ	OK	3.33921	9.39892	1.49299	-6.44531	1.15E-10	9.56E-10	yes
NM_001024645	Lrrc16b	Lrrc16b	chr14:56109929-56127101	CP	SVZ_IZ	OK	17.6876	49.8268	1.49418	-12.4617	0	0	yes
NR_045905	2700069I18Rik	2700069I18Rik	chr3:5177827-5415855	CP	SVZ_IZ	OK	0.690041	1.94469	1.49479	-2.52272	0.0116452	0.0270732	yes
NM_027332	Rpf1	Rpf1	chr3:146169309-146184387	CP	SVZ_IZ	OK	0.297799	0.840573	1.49703	-2.51487	0.0119076	0.027608	yes
NM_020606	Parva	Parva	chr7:119571219-119735202	CP	SVZ_IZ	OK	3.87163	10.9383	1.49837	-9.14993	0	0	yes
NM_145760	Arfgap1	Arfgap1	chr2:180701929-180717229	CP	SVZ_IZ	OK	2.11191	5.96789	1.49867	-5.53806	3.06E-08	1.95E-07	yes
NM_001159930	Cenpl	Cenpl	chr1:163001022-163016474	CP	SVZ_IZ	OK	3.05762	8.64077	1.49875	-6.18667	6.14E-10	4.73E-09	yes
NM_178183	Hist1h2ak	Hist1h2ak	chr13:21845303-21845696	CP	SVZ_IZ	OK	2.09139	5.91032	1.49877	-2.49906	0.0124523	0.0287311	yes
NM_007623	Cbx2	Cbx2	chr11:118884342-118892584	CP	SVZ_IZ	OK	5.79297	16.3948	1.50086	-9.8352	0	0	yes
NM_001242391	Trip10	Trip10	chr17:57388873-57403120	CP	SVZ_IZ	OK	1.756	4.97395	1.5021	-5.25997	1.44E-07	8.37E-07	yes
NM_011498	Bhlhe40	Bhlhe40	chr6:108527032-108616919	CP	SVZ_IZ	OK	1.07764	3.05816	1.50479	-5.49614	3.88E-08	2.44E-07	yes
NM_001271615	Fen1	Fen1	chr19:10273621-10278433	CP	SVZ_IZ	OK	4.01189	11.4056	1.50739	-6.56134	5.33E-11	4.56E-10	yes
NM_178188	Hist1h2ad	Hist1h2ad	chr13:23666339-23666732	CP	SVZ_IZ	OK	3.30308	9.39364	1.50787	-3.03582	0.00239884	0.00665657	yes
NM_001164793	Polr2m	Polr2m	chr9:71326243-71333790	CP	SVZ_IZ	OK	0.935281	2.66044	1.50819	-3.47116	0.000518206	0.00167426	yes
NM_001201378	Ccdc136	Ccdc136	chr6:29348925-29376995	CP	SVZ_IZ	OK	8.97122	25.5257	1.50857	-10.3529	0	0	yes
